﻿Daily Discharge (m3/s) (PARAM = 1)
 ID,PARAM,TYPE,YEAR,DD,Jan,SYM,Feb,SYM,Mar,SYM,Apr,SYM,May,SYM,Jun,SYM,Jul,SYM,Aug,SYM,Sep,SYM,Oct,SYM,Nov,SYM,Dec,SYM
05BE999,1,1,2008,31,60.0,,,,55.5,,,,246,,,,146,,117,,,,75.0,,,,63.2,
05BE999,1,1,2009,01,66.7,,60.5,,65.0,,62.0,,64.6,,96.9,,105,,117,,89.3,,72.9,,56.5,,61.8,
05BE999,1,1,2009,02,66.3,,64.4,,65.9,,60.2,,64.3,,107,,107,,117,,91.6,,71.6,,61.5,,66.2,
05BE999,1,1,2009,03,66.9,,64.3,,65.3,,59.2,,63.5,,124,,114,,120,,90.9,,71.2,,68.1,,64.4,
05BE999,1,1,2009,04,66.3,,64.9,,63.7,,57.2,,62.9,,134,,116,,126,,92.7,,72.3,,64.0,,60.6,
05BE999,1,1,2009,05,68.1,,65.1,,64.0,,54.7,,62.8,,137,,113,,134,,86.7,,73.6,,65.1,,60.9,
05BE999,1,1,2009,06,64.6,,65.4,,64.3,,59.3,,62.8,,142,,111,,124,,84.6,,62.6,,63.4,,62.4,
05BE999,1,1,2009,07,70.1,,60.6,,60.9,,59.1,,62.7,,141,,104,,110,,86.3,,63.0,,58.5,,65.4,
05BE999,1,1,2009,08,70.6,,60.7,,63.4,,59.2,,61.5,,142,,106,,95.1,,83.5,,64.9,,58.4,,65.9,
05BE999,1,1,2009,09,72.6,,66.3,,64.4,,55.0,,65.4,,143,,109,,94.1,,88.2,,59.9,,61.5,,61.8,
05BE999,1,1,2009,10,73.0,,65.2,,63.8,,50.8,,65.4,,142,,117,,95.0,,82.5,,55.8,,59.4,,63.7,
05BE999,1,1,2009,11,72.9,,67.8,,63.7,,54.1,,67.5,,143,,126,,105,,82.6,,49.3,,59.0,,60.3,
05BE999,1,1,2009,12,73.7,,66.0,,63.2,,54.2,,64.7,,140,,127,,117,,77.5,,55.3,,60.4,,61.7,
05BE999,1,1,2009,13,72.1,,67.0,,64.5,,59.6,,67.1,,138,,119,,117,,73.6,,58.2,,60.2,,61.0,
05BE999,1,1,2009,14,72.6,,64.8,,61.7,,59.1,,57.2,,137,,123,,116,,78.2,,58.5,,58.9,,62.4,
05BE999,1,1,2009,15,72.8,,65.8,,60.7,,61.5,,66.8,,142,,132,,124,,74.4,,58.3,,55.8,,61.0,
05BE999,1,1,2009,16,75.2,,65.4,,62.6,,61.6,,66.4,,149,,158,,122,,74.2,,57.8,,56.4,,61.3,
05BE999,1,1,2009,17,74.1,,65.9,,60.7,,62.2,,66.7,,175,,145,,115,,79.1,,55.3,,57.7,,53.5,
05BE999,1,1,2009,18,73.2,,66.2,,66.8,,58.9,,59.8,,179,,131,,102,,78.6,,54.8,,65.3,,58.6,
05BE999,1,1,2009,19,73.7,,66.0,,53.9,,59.7,,65.0,,185,,127,,101,,76.7,,57.6,,66.4,,58.9,
05BE999,1,1,2009,20,71.1,,66.0,,67.5,,60.8,,75.2,,178,,131,,98.8,,76.4,,57.4,,65.8,,58.1,
05BE999,1,1,2009,21,72.9,,62.9,,59.6,,61.3,,75.6,,178,,131,,98.6,,76.7,,60.4,,55.6,,59.7,
05BE999,1,1,2009,22,71.7,,63.3,,58.2,,61.6,,83.6,,178,,115,,90.3,,76.4,,60.5,,59.0,,58.6,
05BE999,1,1,2009,23,72.6,,65.7,,61.4,,62.2,,79.0,,179,,116,,89.2,,84.7,,62.3,,60.8,,58.6,
05BE999,1,1,2009,24,65.7,,66.0,,62.9,,61.0,,80.7,,161,,115,,101,,83.3,,55.7,,61.8,,60.7,
05BE999,1,1,2009,25,66.2,,65.5,,62.9,,60.9,,89.2,,161,,108,,96.8,,83.4,,54.9,,62.3,,59.4,
05BE999,1,1,2009,26,72.9,,65.0,,62.0,,51.9,,92.7,,148,,102,,97.8,,74.6,,60.5,,66.2,,59.8,
05BE999,1,1,2009,27,67.1,,65.0,,61.9,,65.4,,96.4,,130,,108,,91.6,,68.3,,63.9,,65.0,,57.2,
05BE999,1,1,2009,28,71.4,,64.9,,59.8,,65.1,,89.4,,140,,112,,84.9,,72.2,,63.6,,59.5,,60.1,
05BE999,1,1,2009,29,69.3,,,,58.6,,64.9,,94.2,,116,,122,,82.1,,73.5,,65.8,,56.4,,62.8,
05BE999,1,1,2009,30,69.3,,,,63.0,,64.8,,97.0,,105,,118,,82.1,,72.3,,63.3,,62.5,,59.8,
05BE999,1,1,2009,31,65.2,,,,62.1,,,,91.1,,,,120,,92.0,,,,59.0,,,,53.0,
05BE999,1,1,2010,01,53.1,,61.6,,59.2,,49.4,,57.1,,83.3,,176,,101,,71.8,,129,,69.2,,64.7,
05BE999,1,1,2010,02,58.8,,62.6,,60.0,,49.0,,57.0,,86.0,,158,,103,,70.2,,113,,73.5,,69.4,
05BE999,1,1,2010,03,59.0,,63.2,,58.8,,47.6,,59.9,,85.5,,155,,104,,71.0,,96.9,,73.9,,72.0,
05BE999,1,1,2010,04,60.1,,63.4,,57.8,,48.6,,60.2,,89.1,,144,,104,,67.5,,113,,73.3,,74.4,
05BE999,1,1,2010,05,63.7,,59.4,,57.7,,51.4,,61.6,,87.9,,132,,103,,65.9,,99.8,,68.5,,73.7,
05BE999,1,1,2010,06,63.6,,57.2,,54.9,,51.8,,60.7,,90.8,,134,,101,,67.0,,90.0,,57.4,,65.9,
05BE999,1,1,2010,07,65.1,,55.5,,55.6,,52.2,,60.9,,89.1,,125,,95.6,,68.4,,92.3,,53.9,,66.3,
05BE999,1,1,2010,08,63.9,,59.3,,57.6,,51.4,,51.8,,87.8,,115,,95.1,,68.6,,95.8,,64.3,,69.5,
05BE999,1,1,2010,09,61.2,,60.3,,57.8,,50.5,,50.9,,105,,111,,91.5,,65.5,,86.7,,60.4,,69.4,
05BE999,1,1,2010,10,61.2,,60.4,,57.3,,50.2,,58.5,,112,,112,,90.1,,65.0,,76.2,,72.9,,71.3,
05BE999,1,1,2010,11,64.3,,60.1,,57.3,,47.9,,58.5,,112,,126,,91.9,,64.8,,77.7,,72.8,,66.4,
05BE999,1,1,2010,12,66.1,,60.7,,54.7,,50.8,,60.8,,101,,139,,98.0,,63.4,,82.9,,73.2,,64.3,
05BE999,1,1,2010,13,63.1,,55.6,,52.1,,50.8,,57.8,,102,,150,,101,,62.0,,84.8,,56.7,,66.7,
05BE999,1,1,2010,14,66.2,,55.1,,53.8,,51.2,,58.4,,122,,159,,98.1,,69.3,,82.8,,59.4,,68.9,
05BE999,1,1,2010,15,66.8,,60.4,,56.0,,50.6,,52.8,,136,,134,,97.6,,73.5,,77.8,,61.4,,68.9,
05BE999,1,1,2010,16,64.3,,61.1,,55.2,,50.3,,52.3,,168,,109,,95.1,,75.7,,72.9,,60.4,,73.4,
05BE999,1,1,2010,17,64.1,,61.2,,53.8,,48.9,,75.6,,165,,115,,85.0,,75.4,,72.6,,71.5,,69.3,
05BE999,1,1,2010,18,66.3,,60.1,,54.0,,48.5,,71.4,,149,,116,,79.5,,60.4,,73.0,,72.8,,61.5,
05BE999,1,1,2010,19,63.3,,58.5,,54.0,,50.4,,71.3,,149,,116,,81.5,,60.5,,72.7,,63.8,,62.0,
05BE999,1,1,2010,20,63.2,,54.8,,53.6,,51.2,,94.9,,149,,125,,82.1,,68.0,,72.7,,53.4,,63.7,
05BE999,1,1,2010,21,62.6,,55.3,,53.3,,51.0,,112,,161,,120,,76.7,,77.9,,75.0,,45.7,,64.5,
05BE999,1,1,2010,22,62.1,,60.3,,53.4,,50.2,,106,,174,,117,,76.7,,87.4,,71.7,,49.1,,63.9,
05BE999,1,1,2010,23,57.2,,60.9,,53.2,,56.5,,97.4,,185,,103,,77.2,,89.7,,58.3,,51.4,,63.2,
05BE999,1,1,2010,24,54.6,,60.5,,52.9,,55.0,,96.7,,198,,104,,77.2,,88.5,,58.9,,53.5,,61.8,
05BE999,1,1,2010,25,66.1,,61.1,,52.4,,54.4,,102,,197,,103,,73.0,,89.6,,63.7,,59.8,,55.4,
05BE999,1,1,2010,26,64.7,,60.4,,52.6,,56.1,,97.5,,207,,104,,70.6,,89.3,,65.6,,57.7,,61.6,
05BE999,1,1,2010,27,62.5,,57.1,,49.9,,63.1,,107,,202,,104,,70.2,,89.5,,68.9,,51.7,,62.5,
05BE999,1,1,2010,28,62.4,,54.6,,49.7,,69.9,,108,,200,,101,,69.9,,89.5,,69.2,,60.0,,62.1,
05BE999,1,1,2010,29,61.4,,,,52.6,,69.5,,95.8,,176,,101,,70.5,,106,,68.1,,57.6,,62.4,
05BE999,1,1,2010,30,56.5,,,,51.1,,71.9,,95.8,,177,,105,,73.1,,129,,69.4,,62.4,,61.1,
05BE999,1,1,2010,31,57.0,,,,51.4,,,,95.0,,,,104,,72.7,,,,69.7,,,,62.2,
05BE999,1,1,2011,01,56.3,,66.6,,60.6,,58.7,,53.4,,208,,252,,172,,94.4,,76.1,,48.7,,60.2,
05BE999,1,1,2011,02,57.5,,68.4,,64.1,,63.3,,55.5,,207,,233,,171,,94.8,,76.2,,57.0,,60.7,
05BE999,1,1,2011,03,61.3,,63.8,,58.1,,62.9,,53.5,,206,,221,,172,,98.0,,76.5,,66.0,,57.3,
05BE999,1,1,2011,04,62.3,,60.9,,58.3,,63.0,,53.5,,199,,217,,168,,98.4,,75.8,,57.6,,58.6,
05BE999,1,1,2011,05,56.3,,60.6,,54.7,,62.9,,54.4,,198,,210,,157,,97.2,,76.8,,52.3,,57.1,
05BE999,1,1,2011,06,58.7,,60.8,,54.8,,60.7,,53.6,,191,,210,,159,,96.6,,82.0,,51.7,,60.4,
05BE999,1,1,2011,07,57.4,,60.9,,54.6,,60.5,,45.2,,202,,208,,134,,96.9,,82.0,,59.1,,59.4,
05BE999,1,1,2011,08,55.5,,61.2,,56.5,,60.7,,47.2,,210,,206,,144,,90.5,,81.1,,57.2,,64.0,
05BE999,1,1,2011,09,57.2,,56.6,,52.9,,58.6,,53.5,,260,,208,,145,,89.8,,80.6,,58.1,,62.7,
05BE999,1,1,2011,10,61.3,,56.8,,51.0,,58.5,,63.5,,272,,209,,145,,86.6,,81.0,,57.5,,48.4,
05BE999,1,1,2011,11,61.7,,56.8,,54.4,,60.8,,62.9,,271,,200,,145,,85.8,,80.9,,57.3,,46.0,
05BE999,1,1,2011,12,60.5,,56.1,,54.9,,60.7,,66.9,,271,,175,,141,,89.5,,75.5,,51.6,,61.3,
05BE999,1,1,2011,13,60.3,,51.6,,55.2,,60.8,,77.5,,263,,198,,128,,88.4,,76.4,,51.4,,58.5,
05BE999,1,1,2011,14,60.1,,56.5,,54.6,,60.9,,80.8,,277,,198,,126,,90.3,,77.0,,60.1,,53.5,
05BE999,1,1,2011,15,60.0,,56.8,,57.3,,60.1,,81.7,,255,,200,,132,,89.8,,77.0,,58.4,,54.2,
05BE999,1,1,2011,16,55.8,,56.4,,57.2,,57.6,,82.7,,238,,196,,128,,88.1,,75.6,,55.7,,60.8,
05BE999,1,1,2011,17,61.7,,60.2,,54.3,,57.6,,91.4,,239,,183,,133,,81.5,,75.9,,55.8,,54.6,
05BE999,1,1,2011,18,64.5,,60.2,,58.7,,60.6,,91.0,,239,,175,,137,,81.9,,75.3,,56.0,,59.2,
05BE999,1,1,2011,19,64.6,,58.2,,59.6,,59.4,,91.0,,258,,169,,129,,81.3,,75.7,,48.2,,61.8,
05BE999,1,1,2011,20,64.6,,58.2,,59.6,,57.1,,90.5,,286,,195,,116,,82.2,,75.7,,49.5,,63.1,
05BE999,1,1,2011,21,64.3,,58.0,,56.3,,57.8,,94.4,,300,,228,,130,,81.5,,71.1,,53.6,,62.6,
05BE999,1,1,2011,22,62.3,,57.6,,63.5,,57.5,,94.0,,311,,211,,106,,81.6,,68.1,,51.1,,63.4,
05BE999,1,1,2011,23,62.3,,58.1,,59.8,,57.4,,97.7,,316,,211,,96.6,,81.9,,68.1,,51.8,,63.7,
05BE999,1,1,2011,24,68.6,,62.2,,60.4,,57.4,,110,,319,,211,,90.0,,81.2,,68.4,,54.6,,51.9,
05BE999,1,1,2011,25,68.5,,56.5,,64.8,,57.2,,122,,307,,201,,96.8,,80.6,,65.9,,57.2,,52.1,
05BE999,1,1,2011,26,63.6,,55.1,,63.5,,57.1,,173,,289,,172,,97.1,,81.2,,68.5,,57.0,,51.7,
05BE999,1,1,2011,27,64.7,,53.9,,63.0,,57.2,,201,,256,,193,,92.2,,80.8,,63.4,,58.6,,55.6,
05BE999,1,1,2011,28,66.3,,55.7,,64.7,,56.2,,215,,241,,226,,102,,81.7,,56.9,,58.9,,55.5,
05BE999,1,1,2011,29,64.3,,,,64.8,,53.7,,233,,243,,212,,104,,81.2,,46.1,,56.9,,52.2,
05BE999,1,1,2011,30,64.8,,,,64.6,,54.1,,221,,258,,207,,96.0,,82.8,,46.4,,54.5,,51.9,
05BE999,1,1,2011,31,69.5,,,,63.2,,,,215,,,,191,,94.3,,,,46.5,,,,51.4,
05BE999,1,1,2012,01,51.8,,55.7,,52.5,,54.5,,76.6,,133,,347,,230,,114,,60.6,,54.5,,57.8,
05BE999,1,1,2012,02,51.7,,56.6,,57.9,,57.9,,69.2,,105,,348,,222,,102,,57.6,,52.4,,58.1,
05BE999,1,1,2012,03,51.8,,55.0,,58.4,,58.9,,75.6,,105,,349,,186,,114,,58.5,,52.0,,59.3,
05BE999,1,1,2012,04,51.1,,54.2,,59.1,,58.8,,75.6,,106,,348,,180,,101,,58.9,,52.8,,58.1,
05BE999,1,1,2012,05,54.9,,52.8,,59.1,,59.0,,83.2,,118,,336,,170,,84.8,,60.4,,55.1,,57.2,
05BE999,1,1,2012,06,57.5,,54.1,,59.3,,58.6,,82.2,,217,,314,,172,,80.8,,58.9,,55.8,,56.0,
05BE999,1,1,2012,07,56.5,,55.9,,63.7,,57.3,,81.7,,398,,314,,172,,81.9,,58.6,,55.0,,54.5,
05BE999,1,1,2012,08,55.6,,57.1,,60.2,,56.7,,81.6,,419,,308,,168,,80.9,,54.7,,58.0,,57.8,
05BE999,1,1,2012,09,58.5,,50.0,,59.7,,58.8,,82.2,,458,,296,,180,,72.7,,53.2,,55.3,,61.0,
05BE999,1,1,2012,10,58.9,,49.9,,60.3,,58.9,,81.7,,458,,278,,175,,61.6,,55.2,,54.9,,58.8,
05BE999,1,1,2012,11,58.6,,44.2,,55.9,,60.3,,82.2,,397,,280,,178,,59.0,,54.6,,51.9,,55.0,
05BE999,1,1,2012,12,56.9,,44.6,,54.7,,55.4,,81.9,,321,,297,,173,,61.3,,52.9,,51.8,,58.8,
05BE999,1,1,2012,13,48.2,,47.7,,54.6,,54.1,,86.5,,298,,334,,165,,59.8,,53.9,,51.3,,54.1,
05BE999,1,1,2012,14,45.5,,57.2,,54.0,,58.5,,87.2,,293,,346,,149,,59.0,,53.5,,49.3,,58.0,
05BE999,1,1,2012,15,45.2,,54.1,,62.0,,57.7,,86.1,,275,,345,,136,,60.0,,53.9,,48.7,,58.9,
05BE999,1,1,2012,16,52.3,,55.9,,62.0,,58.7,,87.1,,267,,365,,135,,59.6,,53.3,,50.2,,60.3,
05BE999,1,1,2012,17,51.9,,54.2,,57.9,,57.5,,107,,268,,375,,133,,59.6,,54.7,,48.8,,55.7,
05BE999,1,1,2012,18,51.2,,55.0,,58.3,,56.9,,109,,269,,341,,121,,59.3,,51.9,,47.6,,60.1,
05BE999,1,1,2012,19,56.9,,52.5,,55.0,,61.6,,129,,291,,317,,115,,60.1,,53.2,,55.4,,59.3,
05BE999,1,1,2012,20,45.0,,54.6,,55.1,,68.0,,129,,299,,310,,109,,54.6,,51.9,,56.2,,53.3,
05BE999,1,1,2012,21,45.4,,54.9,,54.7,,68.3,,128,,300,,305,,104,,63.6,,50.9,,52.1,,50.0,
05BE999,1,1,2012,22,48.3,,54.7,,54.5,,68.0,,128,,300,,305,,106,,67.9,,51.5,,55.9,,60.1,
05BE999,1,1,2012,23,52.1,,55.4,,49.1,,67.9,,129,,301,,305,,106,,68.2,,56.9,,58.2,,66.8,
05BE999,1,1,2012,24,52.1,,53.1,,51.7,,68.1,,128,,376,,302,,107,,59.2,,56.7,,60.7,,63.5,
05BE999,1,1,2012,25,55.3,,48.4,,51.7,,67.2,,133,,458,,281,,106,,55.0,,57.3,,60.6,,57.1,
05BE999,1,1,2012,26,57.0,,46.5,,52.1,,71.4,,134,,448,,246,,102,,62.7,,56.5,,56.5,,61.9,
05BE999,1,1,2012,27,56.1,,51.3,,52.4,,80.3,,134,,439,,220,,103,,61.8,,53.3,,55.7,,62.0,
05BE999,1,1,2012,28,53.7,,50.6,,52.3,,94.2,,134,,439,,226,,115,,59.0,,52.3,,57.6,,60.7,
05BE999,1,1,2012,29,52.5,,51.0,,51.8,,89.5,,134,,410,,227,,114,,58.8,,52.5,,58.7,,61.3,
05BE999,1,1,2012,30,55.7,,,,52.4,,80.8,,128,,369,,234,,99.7,,58.6,,51.8,,57.9,,61.3,
05BE999,1,1,2012,31,59.5,,,,55.4,,,,135,,,,226,,122,,,,53.8,,,,57.5,
05BE999,1,1,2013,01,54.6,,59.6,,59.8,,58.3,,67.6,,150,,375,,158,,93.5,,77.1,,55.7,,62.6,
05BE999,1,1,2013,02,57.4,,57.9,,58.6,,57.3,,61.9,,155,,376,,148,,95.6,,68.7,,52.0,,64.5,
05BE999,1,1,2013,03,61.6,,58.3,,59.0,,57.0,,62.4,,138,,378,,144,,100,,68.9,,54.3,,65.1,
05BE999,1,1,2013,04,61.6,,60.4,,56.9,,57.8,,58.3,,151,,385,,144,,84.4,,68.9,,56.1,,66.2,
05BE999,1,1,2013,05,52.2,,59.0,,58.4,,57.3,,52.3,,167,,405,,143,,115,,68.7,,55.3,,67.2,
05BE999,1,1,2013,06,52.2,,60.1,,61.7,,56.7,,51.9,,169,,387,,162,,138,,66.5,,57.6,,71.8,
05BE999,1,1,2013,07,56.1,,59.0,,60.3,,57.4,,50.5,,175,,339,,160,,101,,64.3,,45.5,,46.0,
05BE999,1,1,2013,08,56.9,,58.2,,59.2,,58.8,,55.8,,186,,288,,109,,103,,64.0,,46.3,,49.6,
05BE999,1,1,2013,09,50.7,,56.7,,59.9,,58.6,,55.0,,200,,287,,157,,102,,63.2,,47.5,,48.8,
05BE999,1,1,2013,10,50.9,,58.5,,54.8,,59.2,,54.2,,210,,264,,155,,106,,63.6,,46.8,,48.5,
05BE999,1,1,2013,11,56.0,,58.6,,55.0,,59.1,,68.2,,220,,258,,139,,117,,62.4,,59.8,,48.7,
05BE999,1,1,2013,12,57.5,,57.6,,54.6,,58.9,,67.1,,218,,235,,147,,107,,60.4,,59.3,,37.5,
05BE999,1,1,2013,13,53.4,,58.2,,56.8,,53.2,,70.9,,215,,222,,125,,156,,57.7,,59.1,,65.5,
05BE999,1,1,2013,14,53.5,,57.9,,57.3,,53.8,,78.5,,220,,221,,112,,146,,58.7,,58.9,,50.1,
05BE999,1,1,2013,15,53.0,,57.1,,57.1,,60.1,,102,,211,,221,,108,,142,,59.8,,62.8,,48.5,
05BE999,1,1,2013,16,53.2,,58.0,,54.7,,59.0,,136,,200,,208,,113,,125,,59.8,,72.1,,55.8,
05BE999,1,1,2013,17,53.1,,57.2,,54.3,,63.9,,137,,201,,190,,115,,111,,59.9,,70.1,,58.4,
05BE999,1,1,2013,18,53.7,,57.1,,54.1,,60.5,,138,,201,,187,,107,,120,,57.1,,67.4,,61.8,
05BE999,1,1,2013,19,53.8,,59.4,,54.9,,59.7,,137,,209,,186,,103,,126,,57.3,,42.9,,61.8,
05BE999,1,1,2013,20,55.6,,60.3,,52.3,,55.2,,142,,929,,186,,104,,121,,58.9,,62.4,,64.5,
05BE999,1,1,2013,21,55.7,,58.2,,52.8,,54.6,,138,,1450,,186,,113,,107,,62.3,,60.0,,57.6,
05BE999,1,1,2013,22,52.8,,57.8,,54.3,,60.8,,143,,1280,,175,,112,,91.7,,60.9,,61.6,,56.0,
05BE999,1,1,2013,23,52.6,,58.4,,58.6,,60.8,,165,,919,,164,,111,,84.6,,55.6,,60.5,,61.8,
05BE999,1,1,2013,24,57.2,,58.1,,58.9,,62.8,,190,,653,,164,,101,,85.0,,56.7,,60.5,,60.4,
05BE999,1,1,2013,25,56.7,,59.1,,57.7,,73.6,,172,,616,,165,,101,,85.2,,68.2,,59.4,,58.4,
05BE999,1,1,2013,26,50.6,,59.3,,57.0,,60.6,,157,,588,,166,,101,,85.2,,50.2,,58.2,,60.5,
05BE999,1,1,2013,27,50.9,,59.7,,58.2,,57.5,,137,,429,,169,,103,,85.0,,46.9,,57.4,,63.1,
05BE999,1,1,2013,28,56.3,,60.1,,59.1,,60.4,,131,,372,,166,,95.8,,84.9,,50.8,,61.5,,66.3,
05BE999,1,1,2013,29,50.7,,,,58.9,,61.2,,134,,389,,166,,91.8,,84.3,,56.8,,62.0,,64.2,
05BE999,1,1,2013,30,59.4,,,,57.5,,63.0,,141,,381,,166,,94.3,,84.0,,58.0,,62.1,,63.1,
05BE999,1,1,2013,31,57.4,,,,57.2,,,,141,,,,162,,93.6,,,,57.6,,,,64.0,
05BE999,1,1,2014,01,63.4,,62.4,,48.7,,62.1,,61.0,,197,,237,,112,,101,,88.8,,67.0,,44.2,
05BE999,1,1,2014,02,62.8,,54.0,,49.8,,53.8,,62.0,,215,,217,,108,,97.1,,88.9,,66.0,,51.2,
05BE999,1,1,2014,03,64.8,,53.1,,51.5,,53.8,,53.3,,223,,214,,107,,64.8,,88.9,,64.8,,49.3,
05BE999,1,1,2014,04,65.7,,52.1,,51.7,,54.3,,53.7,,227,,202,,114,,104,,88.8,,65.9,,43.3,
05BE999,1,1,2014,05,64.9,,51.8,,50.5,,61.8,,68.3,,253,,199,,119,,99.0,,71.4,,61.6,,44.4,
05BE999,1,1,2014,06,55.3,,53.4,,50.5,,62.7,,67.6,,254,,198,,119,,92.6,,70.3,,61.3,,53.6,
05BE999,1,1,2014,07,45.1,,51.1,,50.7,,62.1,,68.1,,232,,202,,119,,81.4,,80.4,,61.2,,75.4,
05BE999,1,1,2014,08,46.5,,50.7,,50.2,,63.5,,65.2,,211,,205,,119,,71.4,,78.0,,60.8,,71.0,
05BE999,1,1,2014,09,57.7,,50.2,,49.7,,63.4,,67.8,,201,,204,,118,,72.3,,79.8,,60.6,,60.0,
05BE999,1,1,2014,10,64.4,,59.7,,52.7,,62.5,,61.7,,195,,206,,114,,81.1,,80.1,,61.2,,55.0,
05BE999,1,1,2014,11,63.1,,53.4,,50.3,,62.2,,60.7,,204,,191,,114,,107,,66.8,,63.7,,59.3,
05BE999,1,1,2014,12,65.0,,47.3,,51.1,,62.9,,58.8,,203,,174,,108,,95.2,,65.8,,61.2,,59.9,
05BE999,1,1,2014,13,65.3,,52.7,,50.0,,63.6,,58.1,,175,,174,,109,,91.9,,60.9,,55.6,,63.8,
05BE999,1,1,2014,14,71.9,,52.3,,49.0,,67.3,,57.2,,209,,166,,109,,91.1,,84.7,,30.5,,68.3,
05BE999,1,1,2014,15,72.5,,55.1,,50.9,,67.6,,66.6,,227,,168,,106,,87.8,,79.0,,40.2,,67.1,
05BE999,1,1,2014,16,72.0,,54.6,,62.9,,68.0,,77.4,,227,,149,,112,,91.7,,66.4,,57.2,,54.7,
05BE999,1,1,2014,17,72.7,,54.1,,57.9,,67.0,,77.9,,253,,161,,114,,89.3,,66.5,,68.0,,54.8,
05BE999,1,1,2014,18,69.6,,54.9,,56.2,,66.5,,87.5,,255,,163,,114,,95.4,,63.0,,63.5,,50.0,
05BE999,1,1,2014,19,68.7,,57.9,,62.2,,67.3,,93.0,,248,,174,,115,,75.1,,66.7,,59.5,,43.7,
05BE999,1,1,2014,20,66.8,,64.5,,56.6,,67.2,,111,,259,,164,,106,,83.4,,78.2,,44.2,,59.4,
05BE999,1,1,2014,21,71.3,,62.4,,61.8,,65.8,,123,,268,,168,,114,,83.8,,59.1,,60.9,,59.5,
05BE999,1,1,2014,22,68.7,,53.9,,61.5,,70.8,,146,,273,,189,,111,,90.0,,59.6,,56.3,,59.0,
05BE999,1,1,2014,23,67.9,,54.1,,62.2,,71.7,,154,,264,,198,,111,,97.8,,57.6,,56.3,,59.4,
05BE999,1,1,2014,24,67.3,,55.2,,62.5,,68.8,,154,,253,,170,,106,,97.5,,72.9,,60.9,,59.5,
05BE999,1,1,2014,25,67.6,,54.8,,60.6,,68.0,,173,,267,,153,,109,,97.8,,65.4,,61.4,,59.4,
05BE999,1,1,2014,26,68.4,,51.9,,61.8,,63.1,,239,,280,,140,,108,,97.7,,65.2,,61.2,,59.6,
05BE999,1,1,2014,27,67.3,,51.7,,61.0,,54.2,,258,,276,,131,,108,,97.7,,76.8,,65.5,,59.6,
05BE999,1,1,2014,28,68.5,,48.9,,61.6,,53.9,,264,,254,,134,,91.3,,106,,73.4,,64.7,,59.8,
05BE999,1,1,2014,29,66.6,,,,61.9,,38.4,,268,,256,,133,,90.5,,79.9,,55.8,,61.1,,59.7,
05BE999,1,1,2014,30,67.3,,,,62.7,,61.2,,234,,256,,140,,94.3,,88.9,,52.4,,52.0,,50.8,
05BE999,1,1,2014,31,62.8,,,,64.7,,,,200,,,,112,,77.0,,,,64.8,,,,41.9,
05BE999,1,1,2015,01,42.1,,68.2,,65.5,,68.4,,59.1,,219,,82.9,,66.3,,61.6,,90.0,,57.8,,45.7,
05BE999,1,1,2015,02,42.1,,68.2,,66.8,,68.1,,59.8,,216,,94.5,,68.6,,61.6,,89.5,,57.1,,46.4,
05BE999,1,1,2015,03,54.7,,71.2,,62.9,,68.7,,63.6,,212,,128,,62.2,,65.6,,85.3,,55.4,,55.1,
05BE999,1,1,2015,04,42.2,,64.5,,61.0,,63.9,,89.7,,209,,132,,60.9,,63.3,,92.9,,58.2,,54.7,
05BE999,1,1,2015,05,42.2,,50.2,,62.8,,59.0,,112,,207,,131,,69.8,,62.2,,52.1,,58.1,,49.9,
05BE999,1,1,2015,06,55.1,,50.4,,60.7,,58.9,,102,,193,,118,,80.5,,63.7,,95.5,,59.8,,50.0,
05BE999,1,1,2015,07,55.5,,59.3,,70.5,,57.2,,96.6,,176,,108,,84.5,,72.0,,57.7,,64.0,,50.4,
05BE999,1,1,2015,08,55.6,,59.8,,61.9,,54.9,,101,,177,,107,,92.3,,71.1,,67.4,,59.8,,54.7,
05BE999,1,1,2015,09,60.3,,59.4,,62.1,,63.6,,92.7,,179,,106,,84.3,,71.8,,66.0,,53.7,,59.0,
05BE999,1,1,2015,10,59.7,,59.5,,65.3,,61.2,,80.4,,196,,99.0,,76.2,,64.1,,64.4,,58.6,,58.7,
05BE999,1,1,2015,11,59.5,,58.8,,66.3,,54.5,,72.9,,210,,102,,72.9,,69.2,,69.0,,59.2,,59.2,
05BE999,1,1,2015,12,59.4,,83.2,,71.5,,49.8,,88.4,,211,,101,,66.8,,85.7,,63.2,,58.8,,54.9,
05BE999,1,1,2015,13,54.9,,59.9,,53.8,,49.8,,102,,202,,104,,69.8,,90.5,,71.3,,60.4,,54.3,
05BE999,1,1,2015,14,54.6,,75.4,,70.7,,49.9,,101,,128,,103,,64.9,,71.4,,77.6,,59.1,,57.6,
05BE999,1,1,2015,15,59.1,,77.8,,69.7,,49.4,,102,,119,,98.3,,78.3,,64.6,,80.4,,59.2,,57.1,
05BE999,1,1,2015,16,59.3,,64.6,,71.3,,51.2,,104,,110,,110,,78.5,,60.4,,77.3,,65.1,,58.3,
05BE999,1,1,2015,17,59.4,,75.2,,71.3,,53.1,,105,,94.2,,112,,86.3,,66.1,,79.5,,63.3,,57.5,
05BE999,1,1,2015,18,59.2,,75.4,,70.8,,58.1,,104,,81.3,,110,,97.8,,66.8,,77.2,,62.4,,57.7,
